2025-11-22 14:11:01 | INFO     | agents.agent_registry:load_custom_agents:189 | Loaded 0 custom agents from file
2025-11-22 16:05:35 | INFO     | discussion.discussion_engine:start_discussion:270 | 开始第 3 轮讨论
2025-11-22 16:05:38 | INFO     | discussion.discussion_engine:_handle_user_intervention:606 | 处理用户介入: interrupt
2025-11-22 16:05:39 | INFO     | interface.cli_interface:run_discussion:476 | 讨论结果类型: <class 'dict'>
2025-11-22 16:05:39 | INFO     | interface.cli_interface:run_discussion:478 | 讨论结果键: ['metadata', 'error']
2025-11-22 16:06:48 | INFO     | utils.config:_load_external_model_config:117 | 已从外部文件加载模型配置: config/model_config.json
2025-11-22 16:06:48 | INFO     | agents.agent_registry:load_custom_agents:296 | Loaded 0 custom agents from file
2025-11-22 16:06:48 | INFO     | agents.base_agent:__init__:133 | 初始化智能体: 心内科 (心内科)
2025-11-22 16:06:48 | INFO     | agents.specialty_agents:__init__:53 | 初始化专科智能体: 心内科
2025-11-22 16:06:48 | DEBUG    | discussion.discussion_engine:_initialize_agents:234 | 智能体 心内科 初始化成功
2025-11-22 16:06:48 | INFO     | agents.base_agent:__init__:133 | 初始化智能体: 肾内科 (肾内科)
2025-11-22 16:06:48 | INFO     | agents.specialty_agents:__init__:53 | 初始化专科智能体: 肾内科
2025-11-22 16:06:48 | DEBUG    | discussion.discussion_engine:_initialize_agents:234 | 智能体 肾内科 初始化成功
2025-11-22 16:06:48 | INFO     | discussion.discussion_engine:_initialize_agents:238 | 成功初始化 2 个智能体（共选择 2 个）
2025-11-22 16:06:49 | INFO     | agents.base_agent:__init__:133 | 初始化智能体: LogicAgent (逻辑检查智能体)
2025-11-22 16:06:49 | INFO     | agents.base_agent:__init__:133 | 初始化智能体: DecisionMaker (决策专家智能体)
2025-11-22 16:06:49 | INFO     | discussion.discussion_engine:initialize_discussion:108 | 逻辑检查和决策智能体初始化成功
2025-11-22 16:06:49 | INFO     | discussion.discussion_engine:initialize_discussion:115 | 讨论引擎初始化成功，选择了 2 个智能体
2025-11-22 16:06:49 | INFO     | interface.cli_interface:run_discussion:472 | 开始讨论，参与智能体: ['心内科', '肾内科']
2025-11-22 16:06:49 | INFO     | discussion.discussion_engine:start_discussion:260 | 开始多智能体临床讨论
2025-11-22 16:06:49 | INFO     | discussion.discussion_engine:start_discussion:270 | 开始第 1 轮讨论
2025-11-22 16:06:56 | INFO     | discussion.discussion_engine:start_discussion:270 | 开始第 2 轮讨论
2025-11-22 16:07:04 | INFO     | discussion.discussion_engine:start_discussion:270 | 开始第 3 轮讨论
2025-11-22 16:07:11 | INFO     | discussion.discussion_engine:_generate_final_summary:124 | 生成最终讨论汇总
2025-11-22 16:07:34 | INFO     | interface.cli_interface:run_discussion:476 | 讨论结果类型: <class 'dict'>
2025-11-22 16:07:34 | INFO     | interface.cli_interface:run_discussion:478 | 讨论结果键: ['metadata', 'medical_context', 'discussion_process', 'clinical_summary', 'evaluation_metrics']
